game_id,name,team,number,goals,assists,ds,turns
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Jordan Macocha,Michigan (11),#07,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Sam Greenwood,Michigan (11),#05,0,1,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Noah Backer,Michigan (11),#00,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Alexander Heatlie,Michigan (11),#10,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Wesley Chen,Michigan (11),#02,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Zachary Goulson,Michigan (11),#11,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Jesse Haji-Sheikh,Michigan (11),#06,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Andy Yu,Michigan (11),#33,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Alexander Russomanno,Michigan (11),#03,1,1,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Travis Compo,Michigan (11),#21,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Yonatan (Yoni) Rafael,Michigan (11),#81,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Daniel Detone,Michigan (11),#18,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Jake Moyer,Michigan (11),#70,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Pawel Janas,Colorado (1),#08,1,1,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Peter Gleason,Colorado (1),#09,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Tristan Voss,Colorado (1),#17,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Tim Morrissy,Colorado (1),#12,1,1,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Hidde Snieder,Colorado (1),#07,1,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Philip Sun,Colorado (1),#18,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Dennison Chris Bechis,Colorado (1),#15,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Andrew Nelson,Colorado (1),#28,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Max Trotter,Colorado (1),#10,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Joshua Crane,Colorado (1),#11,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,J Wesley Chow,Colorado (1),#21,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Stanley Peterson,Colorado (1),#26,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Zachary Krieger,Colorado (1),#02,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Matt Gleason,Colorado (1),#29,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Jack Barrow,Colorado (1),#20,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Jesse Fisher,Colorado (1),#44,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Jeremy Harker,Colorado (1),#80,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Todd Wolma,Colorado (1),#35,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Andrew Commander,Colorado (1),#27,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Matt Bubernak,Colorado (1),#24,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Mark Rauls,Colorado (1),#00,0,1,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Joseph Carrara,Colorado (1),#92,0,0,0,0
b4%2bMWBdwDtE1CaeAIzfnShzJq71JgXQPllqltWAw2j4%3d,Jimmy Mickle,Colorado (1),#23,1,1,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Daniel O'Connor,Pittsburgh (2),#43,2,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Chen Su,Pittsburgh (2),#66,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Tyler Kunsa,Pittsburgh (2),#08,1,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Marquis Cofer,Pittsburgh (2),#11,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Carl Morgenstern,Pittsburgh (2),#61,2,1,0,1
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Aaron Watson,Pittsburgh (2),#59,0,0,0,2
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Richard Boyle,Pittsburgh (2),#07,1,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Ryan Del Casino,Pittsburgh (2),#83,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Saul Graves,Pittsburgh (2),#05,1,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Patrick Earles,Pittsburgh (2),#03,1,4,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Christopher Mangogna,Pittsburgh (2),#04,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Jonah Wisch,Pittsburgh (2),#38,0,1,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Marcus Ranii-Dropcho,Pittsburgh (2),#42,1,4,0,1
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Patrick Asinger,Pittsburgh (2),#21,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Max Thorne,Pittsburgh (2),#10,3,1,0,1
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Dylan Best,Pittsburgh (2),#15,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Joseph Bender,Pittsburgh (2),#02,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Dan Wickens,Pittsburgh (2),#88,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Trent Dillon,Pittsburgh (2),#16,0,1,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Stephen Shaw,Pittsburgh (2),#18,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Kevin Tang,Pittsburgh (2),#35,0,1,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Jimmy Towle,Pittsburgh (2),#48,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Connor Kazmierczak,Pittsburgh (2),#33,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Sam Vandusen,Pittsburgh (2),#24,0,2,1,2
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Christian Pitts,Pittsburgh (2),#22,2,0,3,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Peter Mccloskey,Pittsburgh (2),#17,1,0,1,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Dillon Tranquillo,Pittsburgh (2),#77,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,David Klinges,Dartmouth (18),#64,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Sean Griffin,Dartmouth (18),#25,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Daniel Rosengard,Dartmouth (18),#04,3,0,0,2
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Brett Szalapski,Dartmouth (18),#09,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Daniel Finch,Dartmouth (18),#06,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Nathan Lehrer,Dartmouth (18),#22,0,0,0,1
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Nicholas Golini,Dartmouth (18),#31,0,0,0,1
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Daniel Harris,Dartmouth (18),#12,1,2,0,3
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Sean Derrow,Dartmouth (18),#50,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Peter Lobel,Dartmouth (18),#08,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Spencer Diamond,Dartmouth (18),#02,2,3,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Evan Rheingold,Dartmouth (18),#01,0,1,1,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Andrew Pillsbury,Dartmouth (18),#05,0,0,1,1
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Jon Xu,Dartmouth (18),#23,0,1,0,1
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Henry Frost,Dartmouth (18),#16,0,1,0,1
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Leo Blooston,Dartmouth (18),#13,0,0,1,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,David Friedman,Dartmouth (18),#20,1,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Caleb Ladue,Dartmouth (18),#15,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Gerben Scherpbier,Dartmouth (18),#07,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Sam Hills,Dartmouth (18),#10,0,0,1,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Arthur Bledsoe,Dartmouth (18),#11,1,0,0,2
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,David Clemens-Sewall,Dartmouth (18),#33,0,0,0,1
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Daniel Lowenstein,Dartmouth (18),#03,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Sean Howe,Dartmouth (18),#17,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Cedar Farwell,Dartmouth (18),#44,0,0,0,0
k%2bOttU8ZYEoiHsCW44ZJD4YzzXtTKaMzl9gfP%2bws80s%3d,Theodore Owens,Dartmouth (18),#27,0,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Benjamin Scharfstein,Harvard (8),#12,0,1,0,1
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Tsuki Hoshijima,Harvard (8),#17,1,0,1,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Matthew Thiman,Harvard (8),#26,0,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Harry Stone,Harvard (8),#18,1,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Ryan Kerr,Harvard (8),#02,0,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Danny Broudy,Harvard (8),#05,0,1,1,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Johnathon Davis,Harvard (8),#11,0,1,0,2
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Adrian Pforzheimer,Harvard (8),#07,1,2,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Frasier Liljestrand,Harvard (8),#38,0,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Alexander Hem,Harvard (8),#22,3,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Wynn Tucker,Harvard (8),#30,0,0,2,1
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Andrew Orourke,Harvard (8),#01,0,0,0,1
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,John Stubbs,Harvard (8),#14,2,1,2,2
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,James Thurm,Harvard (8),#06,0,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,William Dean,Harvard (8),#19,1,0,0,2
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Michael  Aderhold,Harvard (8),#13,0,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Jeremy Nixon,Harvard (8),#04,3,0,0,2
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Wes Welch,Harvard (8),#25,0,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,David Reshef,Harvard (8),#24,2,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Mark Vandenberg,Harvard (8),#10,0,8,0,3
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Jacob (Jake) Mcnamara,Harvard (8),#08,0,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Jonah Hahn,Harvard (8),#71,0,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Austin Reif,Wisconsin (12),#57,1,0,0,3
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Colin Camp,Wisconsin (12),#32,0,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Sam Loveland,Wisconsin (12),#19,2,3,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Daniel  Stuligross,Wisconsin (12),#16,0,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Chris Wilen,Wisconsin (12),#12,0,0,0,1
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Ben Rehmann,Wisconsin (12),#76,0,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Thomas Gallagher,Wisconsin (12),#17,0,0,0,2
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Craig Cox,Wisconsin (12),#84,0,1,0,1
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Aaron Speiss,Wisconsin (12),#22,0,0,2,1
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Colin Sunde,Wisconsin (12),#41,0,2,1,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Graeme Kernick,Wisconsin (12),#23,0,1,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Erik Jorgensen,Wisconsin (12),#09,1,0,1,1
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Nick Zeman,Wisconsin (12),#20,0,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Brian Novotny,Wisconsin (12),#00,1,1,1,1
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Nicholas Ladas,Wisconsin (12),#44,0,1,1,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Arthur Herlitzka,Wisconsin (12),#06,1,1,1,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Ross Barker,Wisconsin (12),#25,4,2,0,1
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Jordan O'Neill,Wisconsin (12),#10,0,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Jan Szmanda,Wisconsin (12),#37,0,1,0,3
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Sterling Knoche,Wisconsin (12),#11,0,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,Avery Johnson,Wisconsin (12),#07,0,0,0,0
vN97e1zg2nnRoEeWnjRCO8BtQqvQNh8iqrF5xpHQFSg%3d,William Kluender,Wisconsin (12),#14,3,0,0,2
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Pawel Janas,Colorado (1),#08,2,0,1,1
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Peter Gleason,Colorado (1),#09,0,1,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Tristan Voss,Colorado (1),#17,0,1,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Tim Morrissy,Colorado (1),#12,3,1,0,2
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Hidde Snieder,Colorado (1),#07,2,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Philip Sun,Colorado (1),#18,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Dennison Chris Bechis,Colorado (1),#15,0,1,0,1
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Andrew Nelson,Colorado (1),#28,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Max Trotter,Colorado (1),#10,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Joshua Crane,Colorado (1),#11,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,J Wesley Chow,Colorado (1),#21,1,1,0,1
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Stanley Peterson,Colorado (1),#26,0,1,0,1
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Zachary Krieger,Colorado (1),#02,1,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Matt Gleason,Colorado (1),#29,0,0,2,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Jack Barrow,Colorado (1),#20,2,1,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Jesse Fisher,Colorado (1),#44,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Jeremy Harker,Colorado (1),#80,0,1,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Todd Wolma,Colorado (1),#35,0,0,0,1
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Andrew Commander,Colorado (1),#27,0,1,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Matt Bubernak,Colorado (1),#24,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Mark Rauls,Colorado (1),#00,1,1,2,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Joseph Carrara,Colorado (1),#92,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Jimmy Mickle,Colorado (1),#23,2,5,2,4
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Benjamin Scharfstein,Harvard (8),#12,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Tsuki Hoshijima,Harvard (8),#17,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Matthew Thiman,Harvard (8),#26,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Harry Stone,Harvard (8),#18,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Ryan Kerr,Harvard (8),#02,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Danny Broudy,Harvard (8),#05,0,1,1,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Johnathon Davis,Harvard (8),#11,1,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Adrian Pforzheimer,Harvard (8),#07,1,1,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Frasier Liljestrand,Harvard (8),#38,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Alexander Hem,Harvard (8),#22,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Wynn Tucker,Harvard (8),#30,0,0,1,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Andrew Orourke,Harvard (8),#01,1,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,John Stubbs,Harvard (8),#14,1,0,0,3
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,James Thurm,Harvard (8),#06,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,William Dean,Harvard (8),#19,0,2,1,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Michael  Aderhold,Harvard (8),#13,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Jeremy Nixon,Harvard (8),#04,3,1,0,3
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Wes Welch,Harvard (8),#25,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,David Reshef,Harvard (8),#24,1,0,0,2
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Mark Vandenberg,Harvard (8),#10,3,6,2,4
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Jacob (Jake) Mcnamara,Harvard (8),#08,0,0,0,0
KG1EImQE1RYYsEavAc6W%2fekYY%2b5DI1lEaTSyvG4lI8Q%3d,Jonah Hahn,Harvard (8),#71,0,0,0,0
Bz67FquyvePxpq2Mv4hyQx%2feOJ82t%2fdAaIIWI2ohqbs%3d,Benjamin Scharfstein,Harvard (8),#12,0,0,1,0
Bz67FquyvePxpq2Mv4hyQx%2feOJ82t%2fdAaIIWI2ohqbs%3d,Tsuki Hoshijima,Harvard (8),#17,0,0,0,0
Bz67FquyvePxpq2Mv4hyQx%2feOJ82t%2fdAaIIWI2ohqbs%3d,Matthew Thiman,Harvard (8),#26,0,0,0,0
Bz67FquyvePxpq2Mv4hyQx%2feOJ82t%2fdAaIIWI2ohqbs%3d,Harry Stone,Harvard (8),#18,0,0,0,0
Bz67FquyvePxpq2Mv4hyQx%2feOJ82t%2fdAaIIWI2ohqbs%3d,Ryan Kerr,Harvard (8),#02,0,0,0,0
Bz67FquyvePxpq2Mv4hyQx%2feOJ82t%2fdAaIIWI2ohqbs%3d,Danny Broudy,Harvard (8),#05,0,2,1,0
Bz67FquyvePxpq2Mv4hyQx%2feOJ82t%2fdAaIIWI2ohqbs%3d,Johnathon Davis,Harvard (8),#11,1,0,0,1
